tractGEOID,allProperties,incomeProperties
06037213320,0.020215039548769458,0.024209790971113376
06037213401,0.02660460379800634,0.030547259673222617
06037213402,0.015964799863300436,0.017546702568105404
06037214000,0.0022276574251247406,0.007903775807551616
06037214100,0.004688435076572453,0.010127448121959651
06037214400,0.005127547625145265,0.005149720447950178
06037214501,0.756383202071479,0.8041253634303243
06037214502,0.3816340584289643,0.3816340584289643
06037214503,1.0,1.0
06037214600,0.007375603568100051,0.01254120514302672
06037214700,0.0039479780163211966,0.009383810739939146
06037214800,0.011484547001084169,0.01820862097304403
06037214901,0.010724949963761578,0.02504717413360676
06037214902,0.031671488942233206,0.052312914276841246
06037215101,0.042630977973034535,0.045757626742412155
06037215102,0.02900507714742008,0.02921802489408631
06037216100,0.00333002711102295,0.0072582795125600815
06037216200,0.029352221998267737,0.04070333548559411
06037216300,0.004913085438717462,0.011296965358329298
06037216401,0.0060631695501730115,0.00750895486210861
06037216402,0.009343380851484936,0.014400343949443497
06037216700,0.005097883426797624,0.0111153812560049
06037216800,0.005770983525670909,0.00950598764185144
06037216900,0.0022310023356888844,0.00469610743651107
06037217001,0.005737795857988148,0.017711545905180506
06037217002,0.003094897969359095,0.00535048806216977
06037217100,0.0024315474411389865,0.0036847778188582336
06037217200,0.0033398081172612824,0.00416256108105935
06037218110,0.010197002545008996,0.014926175028029898
06037218120,0.005366707789873346,0.006894320870099056
06037218210,0.008057937291968551,0.010938483247840424
06037218220,0.004819133473031647,0.009308621407746777
06037218300,0.002774484184946206,0.004715714339710458
06037218400,0.003899144223968446,0.007503163366505904
06037218500,0.004618900499905694,0.011528529779258638
06037218600,0.003261966615903748,0.0055563103152106545
06037218701,0.006211180124223613,0.013239661093263666
06037218702,0.02018296912937917,0.0322605321148963
06037218800,0.008218847955496718,0.011016655911866756
06037218900,0.017266042239146486,0.023736230571902824
06037219010,0.002726666600324404,0.008154271205020065
06037219020,0.0014268735921283467,0.004080933985349109
06037219300,0.005254428903385937,0.008637722405356159
06037219500,0.0028565598857375933,0.023430095439617337
06037219700,0.0032776036659216312,0.009191667352984476
06037219800,0.004584553581011673,0.007251968030767382
06037219901,0.0037656858306926427,0.006435044189259101
06037219902,0.0031136165106708746,0.009970247933884296
06037220000,0.0028956458323825354,0.007102359717517234
06037220100,0.05031954001319503,0.308722769892616
06037221110,0.021593928450844815,0.023590297238107495
06037221120,0.061677283259557,0.07694588969823093
06037221210,0.005927773121247857,0.009104169810371696
06037221220,0.019586369888661245,0.02799535550850352
06037221302,0.011283510305000945,0.013953377541155484
06037221303,0.025148605395518994,0.03280663508662656
06037221304,0.0282484639340123,0.031336867585272876
06037221401,0.024866313942960634,0.03712781408859843
06037221402,0.03372723332256671,0.053527661181664035
06037221500,0.03071066720856625,0.0349727154904605
06037221601,0.007865030263025407,0.012065458579881668
06037221602,0.024305051531426924,0.029297327939395493
06037221710,0.034093364197530875,0.04688030093717177
06037221810,0.03085462399411495,0.03639664770882684
06037221820,0.04351188218673203,0.047578771440364535
06037221900,0.05903065263996595,0.0683414815477058
06037222001,0.007825506559772143,0.030514927257541416
06037222002,0.002094099823247175,0.006303791499960717
06037222100,0.005520696135320857,0.010753637377717503
06037222200,0.008825807699496606,0.013476545079971806
06037222500,0.005999624150983928,0.012368862879824529
06037222600,0.00806775747509381,0.011585383430963353
06037222700,0.9334126040428063,0.9334126040428063
06037224010,0.09846751124944596,0.09846751124944596
06037224020,0.40660795130649624,0.42826820231926194
06037224200,0.03021859410430837,0.037505566222486096
06037224310,0.03095875594307916,0.0342180196836216
06037224320,0.026816468593893743,0.028787902837521123
06037224410,0.017764906809237396,0.02194482040345063
06037224420,0.03892920848027668,0.04375240292195308
06037224600,0.02379444444444449,0.02904781409949711
06037224700,0.1402534290561589,0.13646222363989977
06037226001,0.03281545368620034,0.048198566011565955
06037226002,0.3030490433087836,0.30832745370988346
06037226410,0.013919595527512015,0.018626688465262466
06037226420,0.018493287602053647,0.027020068037826413
06037226700,0.006598579497171975,0.011391800292633399
06037227010,0.004920777100540891,0.008348893995978181
06037227020,0.007438277964645714,0.009877040919169525
06037228100,0.002588117907095785,0.005007558578987146
06037228210,0.00351687293618621,0.006718137579103457
06037228220,0.006641795918023444,0.01312482045389258
06037228310,0.007271489517803146,0.013278655090029748
06037228320,0.01105019579921687,0.01869822485207095
06037228410,0.005856545250484645,0.010254431408609122
06037228420,0.007683402688073532,0.011098022196044393
06037228500,0.004189623507805331,0.007350173722895665
06037228600,0.005568302271598953,0.008053259871441648
06037228710,0.010793243835192876,0.01791191152776634
06037228720,0.0031843096594510417,0.0051815676636130506
06037228800,0.0026592797783933546,0.005138586110246034
06037228900,0.00737801475602949,0.022334539990437798
06037229100,0.003117967104724189,0.006342858035588753
06037229200,0.004381253886596177,0.0073771904625107845
06037229300,0.007682584067915112,0.010961777777777761
06037229410,0.008343523359757148,0.01110134151922296
06037229420,0.006951404289603288,0.013160312959462309
06037231100,0.017664656590179306,0.023472031702484394
06037231210,0.011100787324563535,0.01533137406864587
06037231220,0.05067674271700355,0.06293289079458585
06037231300,0.0035880692446349726,0.007541813567415221
06037231400,0.004882082128240248,0.01025468552591634
06037231500,0.00299717459403987,0.03804484756865713
06037231600,0.005096207621877962,0.009780878004397671
06037231710,0.009390770155903498,0.010068492961798896
06037231720,0.0214204370575566,0.03610543621880275
06037231800,0.008005971948279643,0.010863049688807285
06037231900,0.012935221563410692,0.01931868681409272
06037232110,0.01025061572971444,0.015667004931545925
06037232120,0.00871515660340707,0.01347375400335069
06037232200,0.0052475223415394436,0.015879111111111094
06037232300,0.004232372001875903,0.024636734693877636
06037232400,0.0015473575450571197,0.00573678727632566
06037232500,0.002573864763037865,0.005276348766653454
06037232600,0.0023447883623539043,0.006275818817561807
06037232700,0.007201490845841368,0.013777683588543026
06037232800,0.007558314452897166,0.014890150025285173
06037234000,0.001325537295909994,0.011430233345683884
06037234200,0.0031204271608344138,0.05285444234404537
06037234300,0.004319259384194445,0.006157901159775277
06037234501,0.0026329199932053544,0.02754515705119948
06037234502,0.003186789900076611,0.006342363191275618
06037234600,0.0014204092055284318,0.013371428571428576
06037234700,0.02438341591780672,0.08821256038647358
06037234800,0.0015364903252150152,0.019655901576316817
06037234901,0.042879155925705646,0.05206217699933642
06037234902,0.012894040016072368,0.017349558587616054
06037235100,0.0016886204864909812,0.04221938775510208
06037235201,0.003702243139045581,0.05310471957778844
06037235202,0.010178980278692792,0.025152432520581126
06037236000,0.0011959799627256505,0.10010868252626495
06037236100,0.01845152241570713,0.03030786098442903
06037236202,0.045935768386116564,0.045935768386116564
06037236203,0.06532234140072204,0.06733814289827092
06037236204,0.04562591892459568,0.04562591892459568
06037236400,0.013335746757541442,0.07451241127667281
06037237101,0.026904278077472376,0.02713122846844218
06037237102,0.007277547818088437,0.013859280026496452
06037237201,0.0019294361160431834,0.005465496728138022
06037237202,0.0038174227468379214,0.014942148760330575
06037237300,0.0016642492552431086,0.013489212456159007
06037237401,0.0024621928166351486,0.021564168319865806
06037237402,0.002278911564625845,0.037599999999999995
06037237500,0.018143428577491648,0.02512056257157152
06037237600,0.004773474847594434,0.009131014671180895
06037237710,0.006767702766128211,0.00950089900179802
06037237720,0.017033938098305532,0.020835288046537774
06037237800,0.006004721280041022,0.09405786063004903
06037237900,0.0016460365208493502,0.01976163014225297
06037238000,0.0019455000000000084,0.035192281251307654
06037238100,0.002727772815132231,0.012821978356957777
06037238200,0.0016786400559001015,0.005475258521694683
06037238310,0.012966893424036266,0.014610222630004631
06037238320,0.014757294820712096,0.018149794197116206
06037238400,0.015618022719454325,0.26760856778747255
06037239201,0.005123635553575416,0.007582241040193384
06037239202,0.006305043025613626,0.013031468272258732
06037239310,0.004460512015457056,0.00897170462387854
06037239320,0.004348702443940524,0.009673526985663532
06037239330,0.00394759166745217,0.008877125336295996
06037239501,0.004647186710664284,0.013786252203172544
06037239502,0.005424382716049384,0.011808884317568755
06037239601,0.006634849870446561,0.012728991131935085
06037239602,0.00598368556217535,0.009977574580922584
06037239701,0.007630630541467899,0.013489594788491993
06037239702,0.0041307739671570315,0.007627875021853092
06037239801,0.003556143393683816,0.006386891335105242
06037239802,0.0025129606937505807,0.0054875283446711885
06037240010,0.0066459381536548255,0.012753879087340577
06037240020,0.0023704236045507267,0.013856414071633535
06037240200,0.005531097189457695,0.012207837890465522
06037240300,0.005555199999999882,0.01085757294952419
06037240401,0.017730124766875376,0.035869987159963035
06037240402,0.0033003499943548495,0.01892612422059183
06037240500,0.00495612244897959,0.010232229667955752
06037240600,0.002759757887751626,0.00781883836758717
06037240700,0.002145721427775877,0.029788058360996406
06037240800,0.005588170753335901,0.02666253715204777
06037240900,0.0052240439705187715,0.019394093673647132
06037241001,0.005958578237190031,0.0210880593132154
06037241002,0.007869225845013254,0.040107875438410066
06037241110,0.005906237658974208,0.015254193614883112
06037241120,0.004808070968612203,0.009084067450253688
06037241201,0.004680349302355501,0.03735197782816829
06037241202,0.0033482824648582306,0.013373317417338722
06037241300,0.010244873160809768,0.0410719934054769
06037241400,0.005059922692927785,0.016336229301254907
06037242000,0.0077345106336804016,0.0115702479338843
06037242200,0.011709124390211077,0.04284950304237098
06037242300,0.01258141866341501,0.041554351869308816
06037242600,0.008715986394557817,0.03076171875
06037242700,0.001953387190598959,0.010249366018596787
06037243000,0.0010611541370354636,0.008315972521134269
06037243100,0.014849358492204662,0.11399513482738986
06037261101,0.000723731620643807,0.22499999999999998
06037261102,0.0005958152186286986,0.3333333333333333
06037261200,0.0006169684936227303,0.12000000000000005
06037262100,0.0008091764615108981,0.3600000000000001
06037262200,0.0030472354331557176,0.12010380133862616
06037262301,0.001080497631045162,1.0
06037262302,0.0083371035863323,0.3075832925352366
06037262303,0.0009043098149033776,
06037262400,0.0008549868034645316,
06037262501,0.0007695220173164427,0.3333333333333333
06037262601,0.0007649645298026075,
06037262604,0.0007097494554085263,0.06524470416362309
06037262704,0.008313237943644903,0.1177772351271328
06037262706,0.001579651298521345,0.10839629969634916
06037262802,0.001024312554106845,0.14013840830449817
06037264000,0.002492152401187474,0.1321470737055153
06037264102,0.02713039696971934,0.11082253424595769
06037264103,0.0141608385281608,0.03805604091841181
06037264301,0.014911419205768233,0.02950935903554894
06037264302,0.004380061466079493,0.01593489527149349
06037265100,0.01397305130038722,1.0
06037265201,0.016096197701100236,0.3047454275827979
06037265202,0.0344300609474122,0.10265080930065994
06037265303,0.036289961432925545,0.0439121070803438
06037265304,0.03126969124133585,0.03273258635067028
06037265305,0.03192522990631306,0.053164021715677544
06037265410,0.006310768819539595,0.06445231153685965
06037265420,0.011817796210764326,0.20426592797783932
06037265510,0.04280629702863057,0.09171882833626806
06037265520,0.005482729674019533,0.018214915595867964
06037265601,0.00734390847498883,0.01424136359336436
06037265602,0.01356746219281664,0.2345408904743031
06037265700,0.008048750105210018,0.047206695630119776
06037267100,0.002960565791456843,0.014197150123552004
06037267200,0.0030032321678810205,0.011736038797651959
06037267300,0.015518346183320621,0.017101366130015408
06037267402,0.011721131496723075,0.018929211442273264
06037267403,0.01802452089754647,0.02457521436939818
06037267404,0.051403022931519986,0.0999896688352412
06037267501,0.006915625806303959,0.011855876080818943
06037267502,0.013725223672150651,0.02504293266478673
06037267600,0.009070604584594527,0.035585591171182346
06037267700,0.009199416764107286,0.018008168324897156
06037267800,0.004395059814341492,0.07770822189130969
06037267901,0.0006198135132912282,
06037267902,0.010481811417884767,0.07046153846153846
06037269000,0.0051994492700289776,0.06169114676328376
06037269100,0.004399541884426286,0.012212793280577523
06037269300,0.0031359828189840787,0.17750284055043536
06037269500,0.0007355883529882614,
06037269601,0.03807310814317828,0.04980115310159077
06037269602,0.05946463059691401,0.08157759931257848
06037269700,0.005839072918234405,0.020769369694780566
06037269800,0.01627834319526617,0.027699011446409953
06037269903,0.017762648716575846,0.018940142320226956
06037269904,0.018855635461630438,0.020390884254964707
06037269905,0.03831075458967801,0.04040707090001577
06037269906,0.015965666044811293,0.018255033557046975
06037269907,0.023170661493764157,0.028162385920089898
06037270100,0.018926084249731114,0.025500198699237895
06037270200,0.0038347898046062825,0.007833234558994054
06037270300,0.003399566773157367,0.015464170179394197
06037271100,0.004752576267727836,0.04265163808604885
06037271200,0.013137017739956975,0.020376495938365692
06037271300,0.0027122613190221478,0.024477621199119122
06037271400,0.0007754746604119987,0.19135802469135804
06037271500,0.017227894510380475,0.1403578940434122
06037271600,0.033482634277996706,0.1502700680667575
06037271701,0.03719183950842725,0.07507977679187067
06037271702,0.03499197764090899,0.09808640491531286
06037271801,0.033897773325833935,0.055340784689223564
06037271802,0.013798147717165149,0.0187359107660744
06037271901,0.03243671599527442,0.08507855560166537
06037271902,0.014676802961993075,0.043331151280517004
06037272100,0.0026038257518236187,0.023580540742954452
06037272201,0.01470260584867733,0.025407367999605125
06037272202,0.010150450049824868,0.01743031369031673
06037272301,0.008354000306658173,0.024144211631818204
06037272302,0.019551047402801874,0.02775548792899549
06037273100,0.18371945139264986,0.8016047523581628
06037273200,0.005260465292633615,0.010065715695763089
06037273300,0.017313730225818145,0.02786654073542914
06037273402,0.008124356127378085,0.012117216260180709
06037273502,0.013090482543309537,0.018518268088906567
06037273600,0.0022765437347220595,0.010378193583834473
06037273700,0.005632527450260226,0.03403183391003458
06037273800,0.011599870813503825,0.024788650186434905
06037273902,0.0038086494892195883,0.012380120269153638
06037274100,0.12234931794964066,0.5160597450834115
06037274202,0.001457666005143022,0.009499201625780237
06037275101,0.038707903408296954,0.14108621653203277
06037275102,0.01215128441234096,0.0324457593688363
06037275200,0.009805830822407085,0.016172748221802865
06037275302,0.03934491925424448,0.3606497773628267
06037275311,0.019101111549688528,0.09464366238604059
06037275400,0.02274686098076788,0.18329075305751272
06037275500,0.02304705284709872,0.10310679530446935
06037275602,0.026470903170271724,0.1558160273512981
06037275603,0.0026269382235501776,0.029964328180737246
06037276000,0.0006172133413404205,0.006460130556699654
06037276100,0.06582170080049798,0.11445498096182699
06037276400,0.001084933225468386,0.13778529163144554
06037276500,0.0033510445598357217,0.06969846762234308
06037276601,0.0029210339925299627,0.02176576417478835
06037276603,0.006513528174778392,0.040657325823174335
06037276604,0.09041649201871607,0.34087514634666133
06037277000,0.003086341393501246,0.25477896568302
06037277100,0.0009949662765324464,0.022592152199762197
06037277200,0.037910602843456265,0.020325234272458095
06037277400,0.6897973181041963,0.6844422318133383
06037278001,0.006336628140923743,0.02870894451530605
06037278102,0.003548453561044814,0.014975247241492197
06037291110,0.01930118637735355,0.03697796126019057
06037291120,0.015795610425239946,0.04355700623948888
06037291130,0.011015892366962661,0.2856862909772963
06037291210,0.010575349000944619,0.044712533212731116
06037291220,0.014166964341501841,0.043672353661985
06037291300,0.005620332266422797,0.31643205975294453
06037292000,0.0064961955795892175,0.014259005208270094
06037293201,0.008935946942598865,0.025285690258415126
06037293202,0.005869285413727398,0.0107152461824679
06037293301,0.0011285975443505482,1.0
06037293302,0.0027779396462018456,0.03493265993265995
06037293304,0.008575132568611091,0.01633856576147669
06037293306,0.00450224662781058,0.06738495252008765
06037293307,0.01320702347988711,0.03627599243856331
06037294110,0.004857901126297768,0.06790399999999999
06037294120,0.0047328633607219865,0.019918060243757894
06037294200,0.003097686650649621,0.030363321799307952
06037294301,0.0031277777777777714,0.08468750000000001
06037294302,0.0069199330799377505,0.03746524140427469
06037294410,0.07203492144428686,0.2902523909068643
06037294421,0.019592085140913193,0.05362692587449579
06037294510,0.016975061811300086,0.05089403321776254
06037294520,0.011693602290876683,0.03332904663923179
06037294610,0.015326797385620898,0.03946751999999999
06037294620,0.0028816137036740607,0.009077906115906828
06037294701,0.02170486664494718,0.03123032849012725
06037294810,0.021669749017649932,0.029028818121619185
06037294820,0.015384207867496339,0.018973631492681806
06037294830,0.017473701614069522,0.0384401417628545
06037294900,0.03777505461132701,0.17490198568276685
06037295103,0.004722533990911304,1.0
06037296210,0.05234931561674534,0.07627447267086912
06037296220,0.1429456930150062,0.14429381970653735
06037296300,0.016410519964579078,0.5399712726228095
06037296401,0.0016952910634602594,1.0
06037296402,0.0016247933884297665,0.036772953052395446
06037296500,0.00565154361385162,0.01767007967349541
06037296600,0.011651909684808117,0.01986122112222324
06037296901,0.004744125923671993,0.007011187263651637
06037296902,0.005086759666924645,0.008500052509976888
06037297000,0.0016738519824939394,0.009448756131383736
06037297110,0.013036575934821286,0.013016216216216188
06037297120,0.007086521873494099,0.011753833228313354
06037297201,0.0035938140240973876,0.006765873015872987
06037297202,0.0026560454287537587,0.005956527061882859
06037297300,0.003877703654532944,0.032123735871505056
06037297400,0.00182810185037849,0.24008927622489107
06037297500,0.0022506942985833903,0.021906933906407626
06037297601,0.016659331344645922,0.0265315214969926
06037297602,0.006809683247931616,0.022428678678678635
06037300100,0.0005144556811421798,0.10743801652892562
06037300200,0.0012828557398028013,0.07536927155662174
06037300301,0.002308184404248293,0.37220727070784754
06037300400,0.0010153214029356339,0.028932249883546417
06037300501,0.008592003592973334,0.09243560964083176
06037300502,0.006120732237644293,0.017989955979912
06037300600,0.004051247913834013,0.03417238499969681
06037300701,0.0010652658600975409,0.09419753086419752
06037300702,0.0006210507295856865,0.282933454051607
06037300800,0.005277962773414877,0.026561786893607883
06037300901,0.0005426513658383927,0.11465565772189905
06037300902,0.0014278736659299482,0.5
06037301000,0.007558187098880433,0.024744337983625166
06037301100,0.004088220470448104,0.014439689055812735
06037301203,0.010313381354349846,0.04936703885856934
06037301204,0.012092081632653125,0.01838288453766373
06037301205,0.0022096807907074226,0.07312925170068027
06037301206,0.003882615053898105,0.012331446525410957
06037301300,0.0014617751551936947,1.0
06037301400,0.0007768973699237154,0.28
06037301501,0.0018170615160202936,0.06574394463667818
06037301502,0.007918188458728957,0.01136973528910406
06037301601,0.00828456892961263,0.012157839322286708
06037301602,0.006282038498090066,0.01708106396824749
06037301701,0.005368576631508981,0.02759249728661041
06037301702,0.004999189622699493,0.009459925308819327
06037301801,0.059739846412248464,0.0734192153506599
06037301802,0.095578505686765,0.14893208507748606
06037301900,0.004564468946617444,0.01566021983048272
06037302002,0.008457729947761637,0.019298869580927504
06037302003,0.016272217926075302,0.023647171805136293
06037302004,0.013028594841429753,0.01901158729656519
06037302102,0.004015997498799315,0.012880235562766676
06037302103,0.006584830822321339,0.009411823050981948
06037302104,0.010085891587131192,0.015582808418050206
06037302201,0.04232971667284209,0.050696712554561804
06037302202,0.008628962249402392,0.011419567929428939
06037302301,0.025141421487602934,0.057903703703703666
06037302302,0.012309888701124655,0.014327809326314937
06037302401,0.010545599690879533,0.015104486033776942
06037302503,0.010617574090212455,0.013354163677910334
06037302504,0.009431491924548115,0.01315191389544163
06037302505,0.022357612341124565,0.02653507772680817
06037302506,0.008712250080214043,0.01759653901618332
06037310100,0.0005069624465307734,0.3333333333333333
06037310201,0.0023063904340020086,0.014257142857142876
06037310202,0.004937324260922642,0.017760298378886364
06037310300,0.0009413580246913819,
06037310400,0.0017024194630372326,0.011230101645147721
06037310501,0.019744008580849716,0.03686015945326005
06037310601,0.013273147426328857,0.02853501830836017
06037310602,0.022452168367346256,0.08523775308019871
06037310701,0.012228427332745083,0.02361822644009591
06037310702,0.01789000482434952,0.03041875231291267
06037310703,0.007388269150030996,0.011279320198065918
06037310800,0.009696238766065492,0.058893515764425794
06037310900,0.0008471720609623405,0.011673609244826673
06037311000,0.0034175824398181027,0.03002824438828598
06037311100,0.0014591304584632757,0.04561632653061226
06037311200,0.002327653057450368,0.01449688915612304
06037311300,0.0014731399023269417,0.022675736961451243
06037311400,0.002491531592060729,0.03272612924238
06037311500,0.005884084630237931,0.025873976504094027
06037311600,0.03728032539498695,0.08917998847408544
06037311700,0.012270680160053839,0.07516409883400559
06037311801,0.009958961515572282,0.0195889905405668
06037311802,0.03569385044605572,0.05928951842556381
06037320100,0.0013005814643408248,0.10570278228471845
06037320201,0.02915509289082433,0.0490012877579015
06037320202,0.0028214375288597997,0.0857055402509948
06037320300,0.002381224115552181,0.016843895054123245
06037400204,0.00047077295007725054,0.25
06037400205,0.0010023618662651308,0.1111111111111111
06037400206,0.0005681680956406145,0.25
06037400207,0.0006382112051542062,0.3333333333333333
06037400302,0.018865933412604063,0.34041546001336603
06037400304,0.03039454151470715,0.2311949180962486
06037400402,0.004457099798005306,0.42916016930274004
06037400403,0.011697200221347286,0.31425268321642247
06037400404,0.0007303209679409719,0.43944636678200694
06037400501,0.0014445041655469187,0.22000000000000003
06037400602,0.005208501792949376,0.036799945807719
06037400603,0.006194052965988191,0.29315155633303935
06037400604,0.011193732686980169,0.32511735537190084
06037400800,0.001138627124369531,0.65
06037400900,0.0008634608730366738,0.03523596938775509
06037401001,0.000977083857970265,
06037401002,0.006991785061361208,0.053512400745025016
06037401101,0.00976538328259211,0.05599810380725763
06037401102,0.010302537478367846,0.08272179056846518
06037401201,0.0038850394608765846,0.6073407202216067
06037401202,0.000809457200265332,0.48476454293628796
06037401203,0.0030802005725936864,0.12083177553454753
06037401303,0.0014127281152269647,
06037401304,0.0005627546508105931,
06037401311,0.016003389672564747,0.3227119764437228
06037401312,0.0008570210227953641,0.25
06037401500,0.01075017582503498,0.12392099831112771
06037401601,0.036065175807896185,0.5154775510204082
06037401602,0.005736396128165105,0.03920515574650914
06037401603,0.001771503625787814,0.18367346938775508
06037401701,0.011275876831241625,0.9850754706314657
06037401703,0.03990549395828803,0.18447073314916757
06037401704,0.017669836871294854,0.4388416128313656
06037401800,0.00517436420976557,0.3931689470718119
06037401901,0.506446280991735,0.7648283038501561
06037401902,0.012803811581648531,0.06607423822714682
06037402001,0.01449918341627776,0.17020086312536628
06037402002,0.007586934752361073,0.1889417674664551
06037402101,0.0019507516523842164,0.6575000000000001
06037402102,0.0022401550364123963,0.04825679012345678
06037402200,0.0013885811322955819,0.08367233727810652
06037402301,0.004069587472062098,0.04428269210082831
06037402303,0.011690167174064011,0.04554296563402357
06037402304,0.02006998976931761,0.05329410873462795
06037402402,0.08339993623126789,0.8840105601469239
06037402403,0.0020334865860428724,
06037402404,0.3333333333333333,
06037402405,0.0017649782030014325,
06037402406,0.02240526161739631,0.25495544938016523
06037402501,0.02924484223430997,0.08232716103335043
06037402502,0.00403440901425311,0.014916439880668472
06037402600,0.007276828187517209,0.04611632477698578
06037402702,0.023776116558631342,0.05515596064410271
06037402703,0.003411846714205472,0.2105732989486213
06037402705,0.0012282401683985447,0.12500000000000003
06037402706,0.002729794680730925,0.266654156502158
06037402801,0.005004701896403562,0.016282278217409407
06037402803,0.0054266389177939035,0.023178246367799176
06037402804,0.012432717928632011,0.08091715976331361
06037402902,0.003458359821996151,0.02413748127536964
06037402903,0.010061059226005687,0.14894729433529733
06037402904,0.001271436010569109,
06037403000,0.001137009351254346,0.06354868542740123
06037403303,0.0015478565245210703,
06037403304,0.0006002336335398591,1.0
06037403305,0.0015281799955446543,
06037403312,0.0007128379698821262,
06037403316,0.0006085795926934753,0.9412304866850323
06037403317,0.0006992195822151365,1.0
06037403318,0.0005884990722748162,
06037403319,0.001752553103432755,1.0
06037403320,0.0005927694187242663,
06037403321,0.0005309405543983234,
06037403322,0.0008494397772273922,
06037403323,0.0006144528538503911,0.10870740941049215
06037403324,0.004094585212345438,0.9855080185412115
06037403325,0.009138497799421356,1.0
06037403401,0.0006953098349356866,0.20000000000000004
06037403402,0.0009456804905513722,1.0
06037403403,0.0006622906733177248,1.0
06037403404,0.0013666067277750917,
06037403405,0.0020574760516451542,
06037403406,0.03705340020951885,1.0
06037403407,0.0012786576679169614,
06037403408,0.0005189282819513621,
06037403500,0.0021926125822229617,0.5
06037403600,0.012107320640098724,0.2280090332705818
06037403702,0.0013263631201039406,0.6457142857142858
06037403703,0.0007399669421487784,0.14285714285714285
06037403721,0.009936197896503947,0.18612973616345962
06037403722,0.012430847575324856,0.05076109265841801
06037403801,0.015789645176643635,0.21572084481175388
06037403802,0.02979292837502742,0.29071746031746026
06037403901,0.0011112327385750197,
06037403902,0.02975300518298076,0.791474906859522
06037404000,0.021937997256516784,0.30326768827439843
06037404100,0.009531367475491154,0.6506749891130789
06037404201,0.018478518341318896,0.14185247847276594
06037404202,0.07902046682605292,0.28497573759751027
06037404301,0.018780282934443924,0.05906264900979243
06037404302,0.027084642622805452,0.8535502958579884
06037404401,0.0028586880939503786,0.02289558482672846
06037404402,0.00510241244682712,0.14497050653849752
06037404501,0.16054242525250884,0.3937673611111112
06037404503,0.017222818021074306,0.8773200543232232
06037404504,0.06330352272524832,0.23052908971796066
06037404600,0.005848765432098756,0.2387543252595156
06037404701,0.001991645361577775,0.1965973534971641
06037404702,0.00531827793163831,0.06568442444476702
06037404703,0.02874741574695219,0.1598288777065679
06037404801,0.0034223442661404473,0.04541081937528295
06037404802,0.007101498005620379,0.12909211862329778
06037404803,0.005309325946445035,0.12152777777777773
06037404901,0.002000976456273244,0.07261528906371306
06037404902,0.0012913665980795429,0.04123281965847563
06037404903,0.0032330640589568974,0.14117051779389442
06037405001,0.0010937500000000031,0.07822724568709108
06037405002,0.0017962257617728395,0.032024793388429715
06037405101,0.0011374206290216458,0.04861111111111113
06037405102,0.007305583229189185,0.10692620407542963
06037405201,0.010302354823959836,0.1272759555785124
06037405202,0.02173698734219827,0.16327566149352743
06037405203,0.003029926831728518,0.17516365800436415
06037405301,0.0976884631403587,0.3400151506322475
06037405302,0.010366969011207365,0.23667968749999999
06037405400,0.0008356077686800612,0.20000000000000004
06037405500,0.0027467209586102986,0.155765595463138
06037405600,0.0039004378885803934,0.2952855182099652
06037405701,0.02455861932156319,0.45276961956150535
06037405702,0.014719353949322618,0.17943630842056718
06037405800,0.022742190281238486,0.7398537646351055
06037405900,0.014873095478728707,0.5650926406397851
06037406000,0.005177627008305783,0.38135510204081624
06037406101,0.004220224811121822,0.03580297153867231
06037406102,0.005375944033431006,0.011713726023643517
06037406200,0.02252540269300687,0.08216703174375178
06037406300,0.02904979680919973,0.48899922910811155
06037406402,0.0015722656249999778,1.0
06037406411,0.002446069015077197,0.33499999999999996
06037406412,0.001473765445214833,0.7083333333333334
06037406500,0.01828746139388692,0.182490580485725
06037406601,0.0008290856957363974,0.6899810964083176
06037406602,0.03215844963226907,0.7308589485779948
06037406701,0.0492004139549423,0.6986588921282799
06037406702,0.04321895413608243,0.2761701034580498
06037406800,0.006992499948408192,0.8359096313912011
06037406901,0.022417340631050928,0.32933636089081775
06037406902,0.009585470320054733,0.4909122085048011
06037407001,0.009272822627315422,1.0
06037407002,0.0015919963014618033,1.0
06037407101,0.007446106349698068,0.7944
06037407102,0.0034132126083895385,0.12590482971401448
06037407200,0.008434382208541721,0.6812622969792832
06037407301,0.0010707911957168398,0.21074380165289253
06037407302,0.0013753528622333054,
06037407400,0.0018540984732300068,0.25
06037407501,0.021080729166666666,0.22883759597046305
06037407502,0.001463020214030915,0.011037067888379845
06037407601,0.0277299934018289,0.13480365155955082
06037407602,0.0021793781676840937,0.13432835820895522
06037407701,0.05342829719748622,0.20096862987424666
06037407702,0.0016406176973979792,0.0977011494252874
06037407801,0.0009997519995039868,0.375
06037407802,0.0013155675493337774,
06037407900,0.000698927353955854,0.09722222222222224
06037408003,0.0007780599368293444,0.3600000000000001
06037408004,0.148155488028654,0.643648
06037408005,0.0065841740981005216,0.9852949245541838
06037408006,0.0375499655046293,0.09145252248132907
06037408133,0.05119176000465317,0.45501730103806226
06037408134,0.0012038677336024446,
06037408135,0.0009988655474728692,0.007971055458194341
06037408136,0.0011287288363343415,
06037408137,0.05816337248810105,0.4793575252825699
06037408138,0.0016178959870568291,1.0
06037408139,0.001463167010063029,0.1875
06037408140,0.0016923256480174788,0.25
06037408141,0.0065885833619998245,1.0
06037408202,0.0044925163522939494,0.08979206049149342
06037408211,0.08109422447267425,0.5202104859855595
06037408212,0.0009642074506939161,0.7551020408163265
